paths,target,contrast,energy,homogeneity,correlation,dissimilarity
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated2-rotated3-rotated2.jpg,no fracture,128.6196107,0.20011254,0.617439598,0.983931183,3.123833655
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated2-rotated3-rotated3-rotated1.jpg,no fracture,133.0484033,0.200427223,0.595157359,0.983547317,3.613155566
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated1-rotated2-rotated1.jpg,no fracture,152.3410956,0.206437112,0.544396641,0.981585936,4.517897362
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated1-rotated2.jpg,no fracture,160.2771075,0.201267161,0.570641784,0.980446854,4.143339768
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated1-rotated3.jpg,no fracture,133.8474903,0.191086666,0.614739728,0.983567069,3.213119369
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated2-rotated1.jpg,no fracture,139.9477357,0.197785849,0.593897048,0.982734375,3.691783301
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated2-rotated2.jpg,no fracture,135.8628137,0.193427427,0.608701723,0.98308131,3.350788288
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated2-rotated3-rotated1.jpg,no fracture,105.7348375,0.196185415,0.608911028,0.986955667,3.059403153
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated2-rotated3.jpg,no fracture,118.4671211,0.201515407,0.612933233,0.985442975,3.130489865
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated2.jpg,no fracture,144.6997064,0.192053693,0.599925985,0.982103732,3.596625644
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated3-rotated1-rotated1.jpg,no fracture,127.1130148,0.198887173,0.581589942,0.984600444,3.623833655
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated3-rotated1.jpg,no fracture,162.8084379,0.206899869,0.521211084,0.980512563,5.104327542
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated3-rotated2-rotated1.jpg,no fracture,144.308458,0.211527252,0.524825496,0.982723751,4.950028153
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3-rotated3-rotated3-rotated1.jpg,no fracture,170.7146678,0.20813979,0.539836148,0.979496492,4.789716055
./pages/models/Bone Fracture Detection/Baseline/no fracture/15-rotated3.jpg,no fracture,176.7892938,0.205753272,0.6142427,0.977896473,3.57846686
./pages/models/Bone Fracture Detection/Baseline/no fracture/15.jpg,no fracture,40.11965389,0.244696103,0.74120492,0.994905917,1.258825346
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated1-rotated1-rotated1.jpg,no fracture,130.9697153,0.179758627,0.577252676,0.986827617,4.093508687
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated1-rotated1.jpg,no fracture,344.1324405,0.177109681,0.553145257,0.96634191,6.304617117
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated1-rotated2-rotated1.jpg,no fracture,306.0814431,0.184028902,0.559685519,0.969515433,6.023206242
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated1-rotated2.jpg,no fracture,398.2386382,0.179511421,0.557701788,0.961491316,6.172236969
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated1-rotated3-rotated1.jpg,no fracture,334.2271155,0.176232109,0.557814015,0.967209608,6.000643501
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated1-rotated3.jpg,no fracture,394.8978242,0.178296118,0.554989194,0.961723022,6.193914897
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated2-rotated1-rotated1.jpg,no fracture,291.4242278,0.171370607,0.537906918,0.971035122,5.96078668
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,298.7561736,0.171707388,0.535665581,0.970311382,6.12465814
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated2.jpg,no fracture,385.6995455,0.183397027,0.556773264,0.962382993,6.531149453
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated3-rotated1-rotated1.jpg,no fracture,311.0106178,0.169099799,0.544751015,0.969038081,5.600345882
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated3-rotated1.jpg,no fracture,126.0016892,0.191921967,0.612859526,0.987308058,3.643339768
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated3-rotated2-rotated1.jpg,no fracture,325.0413047,0.165526127,0.535020761,0.968211201,6.123873874
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated3-rotated3-rotated1.jpg,no fracture,314.4830679,0.172605,0.550391797,0.969353629,6.052927928
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated3-rotated3.jpg,no fracture,360.723154,0.176342663,0.546146652,0.965450313,6.18651464
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1-rotated3.jpg,no fracture,145.9581926,0.187230194,0.598575823,0.985354077,3.98904038
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated1.jpg,no fracture,309.2786559,0.182551286,0.562972432,0.970260428,5.499296171
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated1-rotated1.jpg,no fracture,305.0043436,0.186748275,0.555719769,0.969630582,6.249517375
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,246.416365,0.184469797,0.543297527,0.97511232,5.975929054
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated1-rotated3.jpg,no fracture,209.8003338,0.210530757,0.551937729,0.978838694,6.023628539
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated1.jpg,no fracture,145.8754223,0.185601335,0.617864791,0.985048184,3.671673906
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated2-rotated2-rotated1.jpg,no fracture,112.8777751,0.19375604,0.610712298,0.988615796,3.528193372
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated2-rotated3-rotated1.jpg,no fracture,230.2172619,0.197466115,0.554604204,0.976754073,5.928973616
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated2-rotated3.jpg,no fracture,318.2903998,0.184929489,0.5550781,0.968452006,6.284527831
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated2.jpg,no fracture,361.4845359,0.188195944,0.557815831,0.964339793,6.522301319
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated3-rotated1.jpg,no fracture,226.3778153,0.20391414,0.552529541,0.977056666,5.916304698
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated3-rotated2-rotated1.jpg,no fracture,197.2220681,0.205809532,0.553808371,0.979954639,5.720982143
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated2-rotated3-rotated3-rotated1.jpg,no fracture,184.0999839,0.208680717,0.552018161,0.981252025,5.825088481
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated1-rotated2-rotated1.jpg,no fracture,184.145411,0.19648288,0.570547744,0.981419338,5.250784266
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated1-rotated2.jpg,no fracture,196.5696791,0.189911884,0.574031773,0.980262077,5.08910473
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated1-rotated3.jpg,no fracture,191.1321589,0.180753005,0.577381167,0.980621524,4.684805341
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated1.jpg,no fracture,356.5622788,0.176620581,0.542710559,0.964736364,6.347832207
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated2-rotated1.jpg,no fracture,319.3072917,0.174094223,0.542922839,0.968432309,6.03891168
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated2-rotated2-rotated1.jpg,no fracture,122.9100105,0.202277645,0.631639093,0.987263749,3.392756596
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated2-rotated2.jpg,no fracture,127.4441562,0.189276898,0.632183043,0.986855098,3.377031049
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated2-rotated3-rotated1.jpg,no fracture,176.716176,0.186463727,0.577482765,0.982176911,4.792833012
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated2-rotated3.jpg,no fracture,187.5863296,0.180486896,0.575529295,0.980936895,4.626106017
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated2.jpg,no fracture,373.3734717,0.18682543,0.559752986,0.963416714,6.512588481
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated3-rotated2-rotated1.jpg,no fracture,186.6653998,0.175758861,0.585949057,0.980810683,4.222550676
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated3-rotated3-rotated1.jpg,no fracture,139.8189149,0.210586602,0.615077561,0.985611883,3.93152751
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3-rotated3.jpg,no fracture,402.8250282,0.179295454,0.554127507,0.961242471,6.483811937
./pages/models/Bone Fracture Detection/Baseline/no fracture/16-rotated3.jpg,no fracture,427.8566803,0.189750776,0.556281964,0.958068221,6.860822876
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated1-rotated2-rotated2-rotated1.jpg,no fracture,231.8254706,0.270328944,0.586489594,0.962879968,4.810871139
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated1-rotated2-rotated2.jpg,no fracture,117.1045286,0.286039978,0.625654869,0.98124689,3.63465251
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated1-rotated2-rotated3.jpg,no fracture,104.2347772,0.282494779,0.650974508,0.982649751,3.303792632
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated1-rotated3-rotated1.jpg,no fracture,217.6140806,0.268939567,0.572830589,0.966371588,5.681809041
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated1-rotated3-rotated2-rotated1.jpg,no fracture,97.60283945,0.277644016,0.649938018,0.983653151,3.23170045
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated1-rotated3-rotated3.jpg,no fracture,134.3052003,0.275375878,0.646201613,0.977627668,3.525679698
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated1.jpg,no fracture,334.3522965,0.306962065,0.613999059,0.948730122,5.549046815
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated1-rotated1-rotated1.jpg,no fracture,220.9751046,0.265164071,0.579673938,0.966006706,5.149050837
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated1-rotated1.jpg,no fracture,241.5010256,0.286092647,0.618154118,0.960130256,4.785533301
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,131.1424751,0.282897685,0.632280609,0.978826771,3.694518179
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated1-rotated2.jpg,no fracture,130.9591377,0.282640466,0.632197747,0.97885889,3.690033784
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated2-rotated1.jpg,no fracture,121.6571951,0.276239717,0.646209034,0.979639096,3.607967342
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated2-rotated3.jpg,no fracture,267.2474461,0.279443452,0.586305685,0.959379196,5.938123391
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated2.jpg,no fracture,149.8392455,0.28816665,0.655721868,0.975115378,3.798825611
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated3-rotated1-rotated1.jpg,no fracture,88.54719675,0.28241377,0.649581284,0.985161961,3.104468308
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated2-rotated3-rotated2.jpg,no fracture,102.7881676,0.275759664,0.641886752,0.982960626,3.257279601
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated1-rotated1.jpg,no fracture,224.7773287,0.267945049,0.573451166,0.965395425,5.697976995
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated1-rotated2-rotated1.jpg,no fracture,202.4821429,0.270307763,0.584870878,0.968013663,5.008888353
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated1-rotated3-rotated1.jpg,no fracture,190.7521517,0.281761953,0.587970498,0.969461437,5.502433237
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated1-rotated3.jpg,no fracture,222.1778274,0.28326843,0.593498828,0.964946422,5.712656853
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated1.jpg,no fracture,267.0077622,0.283633848,0.59087966,0.959198941,5.644305019
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated2-rotated1-rotated1.jpg,no fracture,150.4436334,0.284047797,0.641657384,0.974921341,3.958273005
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated2-rotated2-rotated1.jpg,no fracture,134.5148206,0.269883977,0.638165883,0.977102026,3.534769144
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated2-rotated2.jpg,no fracture,130.9482786,0.27500835,0.642235209,0.977814881,3.535191441
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated2-rotated3-rotated1.jpg,no fracture,174.5466739,0.277302065,0.622714887,0.970542615,4.228784588
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated3-rotated1-rotated1.jpg,no fracture,195.8622506,0.274624422,0.582340903,0.968824867,5.530968468
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated3-rotated2.jpg,no fracture,216.8541063,0.279751641,0.588307532,0.965562489,5.734133687
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3-rotated3.jpg,no fracture,256.981801,0.274656298,0.583256541,0.96067055,6.012045528
./pages/models/Bone Fracture Detection/Baseline/no fracture/17-rotated3.jpg,no fracture,317.3600788,0.307298149,0.614777832,0.95117432,5.403153153
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated1-rotated1-rotated1.jpg,no fracture,49.45863497,0.439802479,0.736813048,0.987236897,1.893199003
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated1-rotated1.jpg,no fracture,86.52823359,0.452907281,0.72122158,0.978251289,2.470318533
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated1-rotated2.jpg,no fracture,85.14321911,0.432846642,0.724969751,0.978222625,2.330196268
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated1-rotated3.jpg,no fracture,84.24064913,0.432573515,0.719202054,0.978450461,2.254484395
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated1.jpg,no fracture,83.89947313,0.453920406,0.716208629,0.979453572,2.465230856
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated2-rotated1-rotated1.jpg,no fracture,87.233088,0.424800156,0.699950649,0.97798545,2.810468951
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated2-rotated2.jpg,no fracture,86.62974582,0.436852767,0.721733611,0.977826485,2.310328185
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated2-rotated3.jpg,no fracture,117.7173625,0.412785264,0.675331559,0.970775207,3.520732786
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated2.jpg,no fracture,68.06241956,0.439150776,0.732611581,0.982639124,2.16155888
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated3-rotated1-rotated1.jpg,no fracture,88.1708092,0.407217064,0.678493104,0.977812624,2.942286036
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated3-rotated3-rotated1.jpg,no fracture,61.46995656,0.404821546,0.690846703,0.984402318,2.447192728
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1-rotated3-rotated3.jpg,no fracture,79.83150338,0.397996188,0.677671548,0.979894279,2.774070946
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated1.jpg,no fracture,140.6810047,0.462302985,0.70604198,0.96621017,3.137487934
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated2-rotated1-rotated1.jpg,no fracture,101.3109918,0.456169389,0.708794385,0.975204421,2.771778475
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,78.34590171,0.454269853,0.725009817,0.980262088,2.298001126
./pages/models/Bone Fracture Detection/Baseline/no fracture/18-rotated2-rotated1-rotated2.jpg,no fracture,87.35334218,0.455248713,0.723981594,0.978136996,2.466155888
